,symbol,companyid
2487,HYFM-USD-STK,277863826
2488,HYG-USD-STK,33837611
2489,HYGV-USD-STK,557846515
2490,HYLB-USD-STK,382117293
2491,HYLN-USD-STK,381114489
2492,HYLS-USD-STK,225994654
2493,HYMB-USD-STK,129842776
2494,HYMC-USD-STK,30027533
2495,HYPR-USD-STK,1673351876
2496,HYRE-USD-STK,542762173
2497,HYS-USD-STK,134386306
2498,HYSR-USD-STK,60951583
2499,HYT-USD-STK,4863405
2500,HYZN-USD-STK,691308963
2501,HZAC-USD-STK,681798095
2502,HZNP-USD-STK,100410633
2503,HZO-USD-STK,384562
2504,HZON-USD-STK,684472907
2505,IAA-USD-STK,30000
2506,IAC-USD-STK,654692030
2507,IACB-USD-STK,702380444
2508,IACC-USD-STK,710518930
2509,IAGG-USD-STK,311966599
2510,IAI-USD-STK,27445691
2511,IAK-USD-STK,27445806
2512,IART-USD-STK,30012
2513,IAS-USD-STK,73957391
2514,IAT-USD-STK,27447372
2515,IAU-USD-STK,8956538
2516,IAUM-USD-STK,591941575
2517,IBB-USD-STK,8797590
2518,IBCP-USD-STK,279675
2519,IBDN-USD-STK,282597660
2520,IBDO-USD-STK,282277239
2521,IBDP-USD-STK,282597662
2522,IBDQ-USD-STK,282597661
2523,IBDS-USD-STK,531512808
2524,IBDT-USD-STK,574417690
2525,IBDU-USD-STK,631576471
2526,IBDV-USD-STK,662625572
2527,IBDW-USD-STK,711914816
2528,IBEX-USD-STK,553841322
2529,IBHD-USD-STK,607153958
2530,IBIO-USD-STK,33000
2531,IBKR-USD-STK,4185357
2532,IBM-USD-STK,112350
2533,IBMK-USD-STK,306999765
2534,IBML-USD-STK,403206682
2535,IBMM-USD-STK,549497607
2536,IBMN-USD-STK,579349188
2537,IBMO-USD-STK,600362917
2538,IBMP-USD-STK,600366127
2539,IBOC-USD-STK,375163
2540,IBP-USD-STK,10040674
2541,IBRX-USD-STK,303022599
2542,IBTD-USD-STK,646687942
2543,IBTE-USD-STK,646687941
2544,IBTF-USD-STK,646687940
2545,IBTG-USD-STK,646687939
2546,IBTX-USD-STK,30855463
2547,IBUY-USD-STK,318888751
2548,ICAD-USD-STK,279728
2549,ICE-USD-STK,1081952
2550,ICF-USD-STK,8795707
2551,ICFI-USD-STK,29703
2552,ICHR-USD-STK,409540249
2553,ICLN-USD-STK,61565163
2554,ICLR-USD-STK,397809
2555,ICNC-USD-STK,1684544366
2556,ICOW-USD-STK,382012010
2557,ICPT-USD-STK,11382658
2558,ICSH-USD-STK,249281599
2559,ICUI-USD-STK,317440
2560,ICVT-USD-STK,285620683
2561,ICVX-USD-STK,615639771
2562,IDA-USD-STK,280458
2563,IDCC-USD-STK,280910
2564,IDEV-USD-STK,414499403
2565,IDEX-USD-STK,33570440
2566,IDLV-USD-STK,145962353
2567,IDRV-USD-STK,581308181
2568,IDT-USD-STK,29731
2569,IDU-USD-STK,8796481
2570,IDV-USD-STK,35013429
2571,IDXX-USD-STK,29729
2572,IDYA-USD-STK,329719147
2573,IE-USD-STK,715542551
2574,IEA-USD-STK,542585564
2575,IEF-USD-STK,8797472
2576,IEFA-USD-STK,223235653
2577,IEI-USD-STK,31130963
2578,IEMG-USD-STK,223308554
2579,IEO-USD-STK,27446926
2580,IEP-USD-STK,250592
2581,IESC-USD-STK,377023
2582,IEUR-USD-STK,257118319
2583,IEUS-USD-STK,39037067
2584,IEV-USD-STK,8798068
2585,IEX-USD-STK,29728
2586,IEZ-USD-STK,27447122
2587,IFF-USD-STK,281407
2588,IFGL-USD-STK,39037029
2589,IFN-USD-STK,5546978
2590,IFRA-USD-STK,546589016
2591,IG-USD-STK,551881581
2592,IGAC-USD-STK,682065270
2593,IGBH-USD-STK,304764424
2594,IGD-USD-STK,21854499
2595,IGE-USD-STK,8796490
2596,IGF-USD-STK,39460755
2597,IGHG-USD-STK,247344848
2598,IGIB-USD-STK,31131063
2599,IGLB-USD-STK,82762928
2600,IGM-USD-STK,8796942
2601,IGMS-USD-STK,315179920
2602,IGOV-USD-STK,52412493
2603,IGR-USD-STK,9173211
2604,IGRO-USD-STK,325229756
2605,IGSB-USD-STK,31130801
2606,IGT-USD-STK,2524405
2607,IGTR-USD-STK,1801321980
2608,IGV-USD-STK,8796877
2609,IHAK-USD-STK,611413461
2610,IHDG-USD-STK,259743193
2611,IHE-USD-STK,27447321
2612,IHF-USD-STK,27445728
2613,IHI-USD-STK,27446899
2614,IHRT-USD-STK,92768
2615,IHS-USD-STK,311776651
2616,IIAC-USD-STK,691615254
2617,III-USD-STK,28638526
2618,IIIN-USD-STK,281083
2619,IIIV-USD-STK,225709389
2620,IIM-USD-STK,7713591
2621,IIPR-USD-STK,405051319
2622,IIVI-USD-STK,309779
2623,IJH-USD-STK,8798152
2624,IJJ-USD-STK,8798154
2625,IJK-USD-STK,8798153
2626,IJR-USD-STK,8798175
2627,IJS-USD-STK,8798180
2628,IJT-USD-STK,8798178
2629,IKNA-USD-STK,302325481
2630,ILCB-USD-STK,22701150
2631,ILCG-USD-STK,22701066
2632,ILCV-USD-STK,22892341
2633,ILF-USD-STK,8798151
2634,ILMN-USD-STK,29753
2635,ILPT-USD-STK,544478878
2636,ILTB-USD-STK,82762892
2637,ILUS-USD-STK,224172297
2638,IMAQ-USD-STK,706230273
2639,IMAX-USD-STK,29780
2640,IMCB-USD-STK,22892344
2641,IMCG-USD-STK,22892346
2642,IMCV-USD-STK,22892602
2643,IMGN-USD-STK,29794
2644,IMGO-USD-STK,275713890
2645,IMKTA-USD-STK,279954
2646,IMMR-USD-STK,93473
2647,IMNM-USD-STK,108518404
2648,IMPL-USD-STK,98729358
2649,IMPX-USD-STK,688393467
2650,IMRX-USD-STK,308350677
2651,IMTE-USD-STK,51948434
2652,IMTM-USD-STK,276220584
2653,IMTX-USD-STK,8986547
2654,IMUX-USD-STK,403013221
2655,IMVT-USD-STK,592774643
2656,IMXI-USD-STK,23899662
2657,INBK-USD-STK,95422
2658,INBX-USD-STK,563995161
2659,INCY-USD-STK,332954
2660,INDA-USD-STK,146036916
2661,INDB-USD-STK,279639
2662,INDI-USD-STK,306114426
2663,INDS-USD-STK,554892520
2664,INDT-USD-STK,363577
2665,INDY-USD-STK,81588705
2666,INFA-USD-STK,313012642
2667,INFI-USD-STK,1208927
2668,INFL-USD-STK,692043602
2669,INFN-USD-STK,2527714
2670,INFO-USD-STK,13651733
2671,INFU-USD-STK,24331721
2672,INGN-USD-STK,7701753
2673,INGR-USD-STK,372526
2674,INKT-USD-STK,1679217092
2675,INMB-USD-STK,530336663
2676,INMD-USD-STK,100060854
2677,INN-USD-STK,13639172
2678,INNV-USD-STK,703723932
2679,INO-USD-STK,28922
2680,INOD-USD-STK,330019
2681,INOV-USD-STK,42598313
2682,INS-USD-STK,21129
2683,INSE-USD-STK,280490805
2684,INSG-USD-STK,32261
2685,INSM-USD-STK,29978
2686,INSP-USD-STK,59661803
2687,INST-USD-STK,129936995
2688,INSW-USD-STK,13756315
2689,INT-USD-STK,281599
2690,INTA-USD-STK,36385735
2691,INTC-USD-STK,21127
2692,INTF-USD-STK,285218904
2693,INTR-USD-STK,98507226
2694,INTU-USD-STK,21171
2695,INTZ-USD-STK,317812
2696,INVA-USD-STK,24362
2697,INVE-USD-STK,34109
2698,INVH-USD-STK,415395909
2699,INVZ-USD-STK,379333903
2700,INZY-USD-STK,568596329
2701,IOBT-USD-STK,1685354464
2702,IONQ-USD-STK,531207172
2703,IONS-USD-STK,30300
2704,IOO-USD-STK,22682690
2705,IOSP-USD-STK,226057
2706,IOT-USD-STK,301743802
2707,IOVA-USD-STK,40424708
2708,IP-USD-STK,61036
2709,IPAC-USD-STK,257118322
2710,IPAR-USD-STK,296433
2711,IPAY-USD-STK,303127845
2712,IPG-USD-STK,108616
2713,IPGP-USD-STK,427949
2714,IPI-USD-STK,39593739
2715,IPO-USD-STK,244639846
2716,IPOD-USD-STK,689165924
2717,IPOF-USD-STK,689164628
2718,IPSC-USD-STK,626518430
2719,IQDF-USD-STK,223603216
2720,IQDG-USD-STK,325455934
2721,IQI-USD-STK,7713577
2722,IQLT-USD-STK,276220583
2723,IQSU-USD-STK,342991576
2724,IQV-USD-STK,137473239
2725,IR-USD-STK,334158
2726,IRAA-USD-STK,695645618
2727,IRBO-USD-STK,560537454
2728,IRBT-USD-STK,544315
2729,IRDM-USD-STK,702261
2730,IREN-USD-STK,706254871
2731,IRM-USD-STK,30292
2732,IRMD-USD-STK,22110569
2733,IRNT-USD-STK,267790187
2734,IRON-USD-STK,641326926
2735,IRRX-USD-STK,710655662
2736,IRT-USD-STK,60414062
2737,IRTC-USD-STK,34159879
2738,IRWD-USD-STK,31498
2739,IS-USD-STK,228654564
2740,ISBC-USD-STK,22680395
2741,ISCF-USD-STK,285218905
2742,ISCG-USD-STK,10642523
2743,ISCV-USD-STK,22892617
2744,ISD-USD-STK,204816565
2745,ISDX-USD-STK,572192894
2746,ISEE-USD-STK,36274487
2747,ISO-USD-STK,269296242
2748,ISOS-USD-STK,701576156
2749,ISPO-USD-STK,127475469
2750,ISRG-USD-STK,30239
2751,ISTB-USD-STK,223235655
2752,IT-USD-STK,130705
2753,ITA-USD-STK,32993612
2754,ITB-USD-STK,27445771
2755,ITCI-USD-STK,9425271
2756,ITGR-USD-STK,36627
2757,ITI-USD-STK,293414
2758,ITM-USD-STK,39364559
2759,ITOS-USD-STK,663087242
2760,ITOT-USD-STK,8797797
2761,ITRI-USD-STK,30323
2762,ITRM-USD-STK,318354064
2763,ITRN-USD-STK,23076179
2764,ITT-USD-STK,280322
2765,ITW-USD-STK,280561
2766,IUSB-USD-STK,266031808
2767,IUSG-USD-STK,8797743
2768,IUSV-USD-STK,8797768
2769,IVAN-USD-STK,698817635
2770,IVC-USD-STK,281314
2771,IVCA-USD-STK,714349727
2772,IVCP-USD-STK,708941821
2773,IVE-USD-STK,8798062
2774,IVLU-USD-STK,290407876
2775,IVOG-USD-STK,113108212
2776,IVOL-USD-STK,604188560
2777,IVOO-USD-STK,113108198
2778,IVOV-USD-STK,113108223
2779,IVR-USD-STK,45988053
2780,IVT-USD-STK,20527831
2781,IVV-USD-STK,8797798
2782,IVVD-USD-STK,677282690
2783,IVW-USD-STK,8798061
2784,IVZ-USD-STK,384779
2785,IWB-USD-STK,8797637
2786,IWC-USD-STK,25287806
2787,IWD-USD-STK,8797655
2788,IWF-USD-STK,8797643
2789,IWL-USD-STK,69077345
2790,IWM-USD-STK,8797658
2791,IWN-USD-STK,8797687
2792,IWO-USD-STK,8797685
2793,IWP-USD-STK,8797773
2794,IWR-USD-STK,8797774
2795,IWS-USD-STK,8797784
2796,IWV-USD-STK,8797690
2797,IWX-USD-STK,69077302
2798,IWY-USD-STK,69077362
2799,IXC-USD-STK,8798081
2800,IXG-USD-STK,8798082
2801,IXJ-USD-STK,8798083
2802,IXN-USD-STK,8798084
2803,IXP-USD-STK,8798149
2804,IXUS-USD-STK,223235654
2805,IYC-USD-STK,8795981
2806,IYE-USD-STK,8796332
2807,IYF-USD-STK,8796397
2808,IYG-USD-STK,13401572
2809,IYH-USD-STK,8796398
2810,IYJ-USD-STK,8796449
2811,IYK-USD-STK,8796322
2812,IYM-USD-STK,8795771
2813,IYR-USD-STK,8796462
2814,IYT-USD-STK,8781443
2815,IYW-USD-STK,8796469
2816,IYY-USD-STK,8796476
2817,IYZ-USD-STK,8796470
2818,J-USD-STK,282159
2819,JAAA-USD-STK,686286982
2820,JACK-USD-STK,316829
2821,JAGG-USD-STK,583554775
2822,JAMF-USD-STK,543630982
2823,JANX-USD-STK,676965261
2824,JAVA-USD-STK,1673459282
2825,JAZZ-USD-STK,6724933
2826,JBGS-USD-STK,417877278
2827,JBHT-USD-STK,278576
2828,JBI-USD-STK,6613086
2829,JBL-USD-STK,96078
2830,JBLU-USD-STK,106437
2831,JBSS-USD-STK,322070
2832,JBT-USD-STK,4259332
2833,JCI-USD-STK,282590
2834,JCOM-USD-STK,121509
2835,JCPB-USD-STK,576700807
2836,JCPI-USD-STK,99027868
2837,JEF-USD-STK,285359
2838,JELD-USD-STK,141581761
2839,JEMA-USD-STK,700541009
2840,JEPI-USD-STK,653863829
2841,JEPQ-USD-STK,1771574239
2842,JETS-USD-STK,281809878
2843,JFR-USD-STK,9475722
2844,JGGC-USD-STK,1674548164
2845,JHEM-USD-STK,571929459
2846,JHG-USD-STK,7375303
2847,JHMD-USD-STK,403786201
2848,JHML-USD-STK,306891954
2849,JHMM-USD-STK,306891955
2850,JIRE-USD-STK,32623358
2851,JJSF-USD-STK,281651
2852,JKHY-USD-STK,277617
2853,JLL-USD-STK,363003
2854,JMBS-USD-STK,572920104
2855,JMST-USD-STK,577241909
2856,JMUB-USD-STK,578639307
2857,JNCE-USD-STK,228489698
2858,JNJ-USD-STK,139677
2859,JNK-USD-STK,39346182
2860,JNPR-USD-STK,30439
2861,JNUG-USD-STK,247759518
2862,JOAN-USD-STK,222716679
2863,JOBY-USD-STK,551384045
2864,JOE-USD-STK,188196
2865,JOFF-USD-STK,694224222
2866,JOUT-USD-STK,282032
2867,JPC-USD-STK,4436141
2868,JPEM-USD-STK,260009369
2869,JPHY-USD-STK,331854706
2870,JPI-USD-STK,206253643
2871,JPIB-USD-STK,366626547
2872,JPIE-USD-STK,1673572815
2873,JPIN-USD-STK,260971198
2874,JPM-USD-STK,658776
2875,JPME-USD-STK,329648158
2876,JPRE-USD-STK,28214343
2877,JPS-USD-STK,3606055
2878,JPSE-USD-STK,366625931
2879,JPST-USD-STK,379584095
2880,JPUS-USD-STK,273845345
2881,JQC-USD-STK,5381701
2882,JQUA-USD-STK,533847295
2883,JRI-USD-STK,154138122
2884,JRO-USD-STK,10978471
2885,JRS-USD-STK,3602102
2886,JRVR-USD-STK,276303298
2887,JSPR-USD-STK,647336542
2888,JUCY-USD-STK,1800445819
2889,JUN-USD-STK,710233796
2890,JUSHF-USD-STK,554422655
2891,JVAL-USD-STK,533849557
2892,JW A-USD-STK,314242
2893,JWEL-USD-STK,695820652
2894,JWN-USD-STK,32215
2895,JWSM-USD-STK,701465509
2896,JXN-USD-STK,262396878
2897,JYNT-USD-STK,272561151
2898,K-USD-STK,283356
2899,KAHC-USD-STK,703380629
2900,KAI-USD-STK,324610
2901,KALA-USD-STK,83652421
2902,KALU-USD-STK,319334
2903,KALV-USD-STK,136678928
2904,KAMN-USD-STK,282415
2905,KAR-USD-STK,33402796
2906,KARO-USD-STK,706028573
2907,KARS-USD-STK,547789470
2908,KBA-USD-STK,247918493
2909,KBAL-USD-STK,283129
2910,KBE-USD-STK,25874796
2911,KBH-USD-STK,283234
2912,KBR-USD-STK,4161770
2913,KBWB-USD-STK,142432074
2914,KBWD-USD-STK,116573022
2915,KBWY-USD-STK,116573023
2916,KCAC-USD-STK,701804715
2917,KCE-USD-STK,25874942
2918,KCGI-USD-STK,1674466240
2919,KD-USD-STK,691274020
2920,KDMN-USD-STK,114935891
2921,KDNY-USD-STK,634057733
2922,KDP-USD-STK,334622
2923,KE-USD-STK,1543176
2924,KELYA-USD-STK,282655
2925,KEX-USD-STK,283986
2926,KEY-USD-STK,329376
2927,KEYS-USD-STK,247017859
2928,KFRC-USD-STK,340462
2929,KFY-USD-STK,396922
2930,KHC-USD-STK,278212
2931,KIDS-USD-STK,36770449
2932,KIE-USD-STK,25874902
2933,KIM-USD-STK,320371
2934,KIN-USD-STK,224401923
2935,KIND-USD-STK,139938259
2936,KINZ-USD-STK,690315901
2937,KIO-USD-STK,241723630
2938,KIRK-USD-STK,30558
2939,KKR-USD-STK,21401
2940,KLAC-USD-STK,282225
2941,KLDO-USD-STK,318321916
2942,KLIC-USD-STK,283588
2943,KLR-USD-STK,576141230
2944,KLTR-USD-STK,46401460
2945,KMB-USD-STK,283857
2946,KMF-USD-STK,116231973
2947,KMI-USD-STK,34952431
2948,KMLM-USD-STK,690990532
2949,KMPH-USD-STK,65059726
2950,KMPR-USD-STK,310864
2951,KMT-USD-STK,283484
2952,KMX-USD-STK,356805
2953,KN-USD-STK,247593650
2954,KNBE-USD-STK,256686977
2955,KNDI-USD-STK,35507210
2956,KNG-USD-STK,544106435
2957,KNL-USD-STK,30573
2958,KNSA-USD-STK,558211765
2959,KNSL-USD-STK,216477057
2960,KNTE-USD-STK,557510592
2961,KNTK-USD-STK,583915035
2962,KNX-USD-STK,334744
2963,KO-USD-STK,26642
2964,KOD-USD-STK,321992085
2965,KODK-USD-STK,93396
2966,KOKU-USD-STK,642423455
2967,KOLD-USD-STK,141381130
2968,KOMP-USD-STK,578353014
2969,KOP-USD-STK,12633071
2970,KOPN-USD-STK,30594
2971,KORE-USD-STK,29568755
2972,KOS-USD-STK,8955572
2973,KPLT-USD-STK,237680861
2974,KPTI-USD-STK,115373285
2975,KR-USD-STK,284342
2976,KRA-USD-STK,20531152
2977,KRBN-USD-STK,638622060
2978,KRC-USD-STK,355505
2979,KRE-USD-STK,27776900
2980,KREF-USD-STK,283154866
2981,KRG-USD-STK,9589732
2982,KRMA-USD-STK,340741092
2983,KRNT-USD-STK,33277502
2984,KRNY-USD-STK,13376023
2985,KRO-USD-STK,8059421
2986,KRON-USD-STK,559411734
2987,KROS-USD-STK,333195513
2988,KRT-USD-STK,595871782
2989,KRTX-USD-STK,134115017
2990,KRUS-USD-STK,627002367
2991,KRYS-USD-STK,534062888
2992,KSA-USD-STK,279703938
2993,KSCP-USD-STK,257548773
2994,KSMT-USD-STK,674119294
2995,KSS-USD-STK,61243
2996,KSU-USD-STK,30472
2997,KTB-USD-STK,577318955
2998,KTOS-USD-STK,36652
2999,KULR-USD-STK,328671450
3000,KURA-USD-STK,282774456
3001,KURI-USD-STK,699884927
3002,KVSA-USD-STK,704390102
3003,KVSB-USD-STK,704384456
3004,KVSC-USD-STK,704384437
3005,KW-USD-STK,30513
3006,KWEB-USD-STK,243136794
3007,KWR-USD-STK,298843
3008,KXI-USD-STK,29102231
3009,KXIN-USD-STK,590438897
3010,KYMR-USD-STK,542085131
3011,KYN-USD-STK,10336570
3012,KZR-USD-STK,304157325
3013,L-USD-STK,285930
3014,LAB-USD-STK,742365
3015,LABP-USD-STK,432438570
3016,LABU-USD-STK,295054277
3017,LAD-USD-STK,355432
3018,LADR-USD-STK,216667093
3019,LAMR-USD-STK,353253
3020,LANC-USD-STK,283934
3021,LAND-USD-STK,111484076
3022,LANV-USD-STK,555733410
3023,LASR-USD-STK,428918
3024,LAUR-USD-STK,34999
3025,LAW-USD-STK,254355063
3026,LAZ-USD-STK,544741
3027,LAZR-USD-STK,429108594
3028,LAZY-USD-STK,311100622
3029,LB-USD-STK,285544
3030,LBAI-USD-STK,701790
3031,LBRDK-USD-STK,263559030
3032,LBRT-USD-STK,228809907
3033,LBTYA-USD-STK,9956099
3034,LC-USD-STK,34600869
3035,LCA-USD-STK,704389772
3036,LCAA-USD-STK,705130152
3037,LCAP-USD-STK,679085905
3038,LCID-USD-STK,83747444
3039,LCII-USD-STK,267368
3040,LCTD-USD-STK,701684904
3041,LCTU-USD-STK,701684899
3042,LCTX-USD-STK,25622
3043,LCY-USD-STK,688731385
3044,LDHA-USD-STK,702720649
3045,LDI-USD-STK,83967523
3046,LDL-USD-STK,286293
3047,LDOS-USD-STK,110741
3048,LDP-USD-STK,214786344
3049,LDSF-USD-STK,578353227
3050,LDUR-USD-STK,240719986
3051,LE-USD-STK,285185
3052,LEA-USD-STK,30727
3053,LEAP-USD-STK,685345325
3054,LECO-USD-STK,338562
3055,LEG-USD-STK,30760
3056,LEGA-USD-STK,701814216
3057,LEGO-USD-STK,687678647
3058,LEMB-USD-STK,141889127
3059,LEN-USD-STK,30763
3060,LEO-USD-STK,267430
3061,LESL-USD-STK,691092297
3062,LEU-USD-STK,36096
3063,LEVI-USD-STK,30773
3064,LEVL-USD-STK,37896758
3065,LFG-USD-STK,634638735
3066,LFLY-USD-STK,228613419
3067,LFMD-USD-STK,688458
3068,LFST-USD-STK,715141243
3069,LFTR-USD-STK,689769471
3070,LFUS-USD-STK,327381
3071,LGAC-USD-STK,702253698
3072,LGF A-USD-STK,30864
3073,LGH-USD-STK,636703242
3074,LGIH-USD-STK,99856262
3075,LGLV-USD-STK,228797944
3076,LGND-USD-STK,30820
3077,LGST-USD-STK,718184075
3078,LGTO-USD-STK,1683479976
3079,LGV-USD-STK,702768188
3080,LGVC-USD-STK,1684262988
3081,LGVN-USD-STK,410711455
3082,LH-USD-STK,30643
3083,LHAA-USD-STK,704391437
3084,LHC-USD-STK,693105457
3085,LHCG-USD-STK,5303664
3086,LHDX-USD-STK,301198801
3087,LHX-USD-STK,177934
3088,LICY-USD-STK,431047539
3089,LIDR-USD-STK,418282297
3090,LIFE-USD-STK,33940575
3091,LII-USD-STK,401541
3092,LIII-USD-STK,701907491
3093,LILA-USD-STK,288966653
3094,LILM-USD-STK,381455675
3095,LIN-USD-STK,318049
3096,LIND-USD-STK,4317696
3097,LIT-USD-STK,109863931
3098,LITE-USD-STK,272054403
3099,LITT-USD-STK,706664597
3100,LIVN-USD-STK,27283
3101,LIVX-USD-STK,106784351
3102,LKCO-USD-STK,242746781
3103,LKFN-USD-STK,390846
3104,LKQ-USD-STK,4303924
3105,LL-USD-STK,4373805
3106,LLAP-USD-STK,308120199
3107,LLNW-USD-STK,2495180
3108,LLY-USD-STK,285467
3109,LMACA-USD-STK,695446398
3110,LMAT-USD-STK,2567538
3111,LMBS-USD-STK,264394907
3112,LMDX-USD-STK,404719950
3113,LMND-USD-STK,318829603
3114,LMNR-USD-STK,3167517
3115,LMNX-USD-STK,411496
3116,LMRK-USD-STK,274120157
3117,LMT-USD-STK,285827
3118,LNC-USD-STK,867423
3119,LNDC-USD-STK,30668
3120,LNG-USD-STK,374377
3121,LNN-USD-STK,285016
3122,LNT-USD-STK,312949
3123,LNTH-USD-STK,8285048
3124,LNW-USD-STK,25304
3125,LOB-USD-STK,116335883
3126,LOCC-USD-STK,706541345
3127,LOCL-USD-STK,630435491
3128,LOCO-USD-STK,21919911
3129,LOKB-USD-STK,684390883
3130,LOOP-USD-STK,305586999
3131,LOPE-USD-STK,44732496
3132,LORL-USD-STK,34590
3133,LOTZ-USD-STK,129926310
3134,LOVE-USD-STK,22454382
3135,LOW-USD-STK,180871
3136,LPG-USD-STK,243058659
3137,LPI-USD-STK,132077212
3138,LPLA-USD-STK,34120092
3139,LPRO-USD-STK,71987354
3140,LPSN-USD-STK,30886
3141,LPTX-USD-STK,118044172
3142,LPX-USD-STK,286119
3143,LQD-USD-STK,8797348
3144,LQDA-USD-STK,22761611
3145,LQDH-USD-STK,256803245
3146,LQDT-USD-STK,137610
3147,LRCX-USD-STK,30655
3148,LRGE-USD-STK,418945851
3149,LRGF-USD-STK,282865864
3150,LRMR-USD-STK,572350487
3151,LRN-USD-STK,4973712
3152,LSCC-USD-STK,284137
3153,LSEA-USD-STK,650496469
3154,LSF-USD-STK,309171670
3155,LSI-USD-STK,346270
3156,LSTR-USD-STK,30675
3157,LSXMK-USD-STK,331718879
3158,LTC-USD-STK,326651
3159,LTCH-USD-STK,702199422
3160,LTCN-USD-STK,597913640
3161,LTH-USD-STK,301208715
3162,LTHM-USD-STK,578904663
3163,LTPZ-USD-STK,62618101
3164,LTRPA-USD-STK,248297931
3165,LTRX-USD-STK,527299
3166,LTRY-USD-STK,301557937
3167,LUCD-USD-STK,604709203
3168,LULU-USD-STK,34125194
3169,LUMN-USD-STK,260149
3170,LUNA-USD-STK,5645849
3171,LUNG-USD-STK,8446085
3172,LUNR-USD-STK,710155302
3173,LUV-USD-STK,31726
3174,LUXA-USD-STK,691332394
3175,LVHD-USD-STK,311143265
3176,LVLU-USD-STK,1685024876
3177,LVOX-USD-STK,897918
3178,LVS-USD-STK,3632895
3179,LVTX-USD-STK,546792242
3180,LVWR-USD-STK,1761375087
3181,LW-USD-STK,374372246
3182,LWLG-USD-STK,10848805
3183,LXFR-USD-STK,137758
3184,LXP-USD-STK,343802
3185,LXRX-USD-STK,30781
3186,LXU-USD-STK,284668
3187,LYB-USD-STK,792424
3188,LYEL-USD-STK,590661061
3189,LYFT-USD-STK,58995029
3190,LYLT-USD-STK,714706835
3191,LYTS-USD-STK,283721
3192,LYV-USD-STK,384687
3193,LZ-USD-STK,11677383
3194,LZB-USD-STK,284766
3195,M-USD-STK,318091
3196,MA-USD-STK,6477196
3197,MAA-USD-STK,332358
3198,MAAC-USD-STK,688456175
3199,MAC-USD-STK,332172
3200,MACC-USD-STK,702779076
3201,MACQ-USD-STK,700877313
3202,MAIN-USD-STK,623915
3203,MAN-USD-STK,320570
3204,MANH-USD-STK,382975
3205,MANT-USD-STK,955448
3206,MANU-USD-STK,879581
3207,MAPS-USD-STK,579310978
3208,MAR-USD-STK,31148
3209,MARA-USD-STK,158387416
3210,MAS-USD-STK,181478
3211,MASI-USD-STK,31167
3212,MASS-USD-STK,216496942
3213,MAT-USD-STK,31197
3214,MATV-USD-STK,351162
3215,MATW-USD-STK,335798
3216,MATX-USD-STK,248450
3217,MAX-USD-STK,304028580
3218,MAXN-USD-STK,643763937
3219,MAXR-USD-STK,31007
3220,MBAC-USD-STK,704542558
3221,MBB-USD-STK,33254221
3222,MBC-USD-STK,1921847
3223,MBI-USD-STK,286548
3224,MBIN-USD-STK,46401304
3225,MBIO-USD-STK,326621488
3226,MBLY-USD-STK,1802801041
3227,MBUU-USD-STK,4289434
3228,MBWM-USD-STK,410780
3229,MC-USD-STK,260034573
3230,MCAA-USD-STK,1679159254
3231,MCB-USD-STK,58797797
3232,MCD-USD-STK,139488
3233,MCF-USD-STK,415708
3234,MCFE-USD-STK,690072951
3235,MCFT-USD-STK,214080574
3236,MCG-USD-STK,710162012
3237,MCHI-USD-STK,129248930
3238,MCHP-USD-STK,31500
3239,MCK-USD-STK,288195
3240,MCO-USD-STK,528325
3241,MCRB-USD-STK,222388947
3242,MCRI-USD-STK,337961
3243,MCS-USD-STK,180950
3244,MCW-USD-STK,329363059
3245,MCY-USD-STK,287366
3246,MD-USD-STK,205233
3247,MDB-USD-STK,46952162
3248,MDC-USD-STK,181003
3249,MDGL-USD-STK,144939852
3250,MDH-USD-STK,701254317
3251,MDIV-USD-STK,215565477
3252,MDLA-USD-STK,7672315
3253,MDLZ-USD-STK,739693
3254,MDP-USD-STK,97953
3255,MDRX-USD-STK,4730973
3256,MDT-USD-STK,31348
3257,MDU-USD-STK,286741
3258,MDVL-USD-STK,249180282
3259,MDXG-USD-STK,35961030
3260,MDY-USD-STK,6184183
3261,MDYG-USD-STK,25497958
3262,MDYV-USD-STK,25497903
3263,ME-USD-STK,34511998
3264,MEAR-USD-STK,280453819
3265,MEC-USD-STK,4277414
3266,MED-USD-STK,360876
3267,MEDP-USD-STK,260345878
3268,MEG-USD-STK,226287897
3269,MEGI-USD-STK,711850720
3270,MEI-USD-STK,287585
3271,MEIP-USD-STK,2214205
3272,MEKA-USD-STK,1681160074
3273,MELI-USD-STK,34322384
3274,MERC-USD-STK,251849
3275,MESA-USD-STK,287510
3276,MET-USD-STK,185648
3277,META-USD-STK,20765463
3278,METC-USD-STK,384479410
3279,METV-USD-STK,713899537
3280,MFA-USD-STK,235682
3281,MFIC-USD-STK,9589328
3282,MG-USD-STK,4549100
3283,MGC-USD-STK,39636518
3284,MGEE-USD-STK,285723
3285,MGI-USD-STK,9962209
3286,MGK-USD-STK,39636485
3287,MGLN-USD-STK,327142
3288,MGM-USD-STK,286798
3289,MGNI-USD-STK,37502896
3290,MGNX-USD-STK,600911
3291,MGP-USD-STK,315638543
3292,MGPI-USD-STK,288133
3293,MGRC-USD-STK,286976
3294,MGTA-USD-STK,409918376
3295,MGTX-USD-STK,404780252
3296,MGV-USD-STK,39636526
3297,MGY-USD-STK,428015788
3298,MHD-USD-STK,3590924
